path,label,source,quality,food_category,defect_type,generator
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001974.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001974.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001284.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001284.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__frutta_verdura__000531.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__frutta_verdura__000531.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002533.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002533.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001926.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001926.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__burger_panino__bruciato__gpt_image_1_5__000497.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__burger_panino__bruciato__gpt_image_1_5__000497.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001208.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001208.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001273.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001273.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001469.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001469.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__burger__panino__bruciato__gpt_image_1_5__000235.jpg,1,modificate,,ds5__raw_vale_id__modificate__burger__panino__bruciato__gpt_image_1_5__000235.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001970.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001970.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001262.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001262.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__burger__panino__bruciato__gpt_image_1_5__000232.jpg,1,modificate,,ds5__raw_vale_id__modificate__burger__panino__bruciato__gpt_image_1_5__000232.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__altro__crudo__gpt_image_1_mini__000258.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__altro__crudo__gpt_image_1_mini__000258.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds6__whatsapp_vale_id__originali__buono__riso_paella__000160.jpeg,0,originali,ds6__whatsapp_vale_id__originali__buono__riso_paella__000160.jpeg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__carne__bruciato__gpt_image_1_mini__000990.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__carne__bruciato__gpt_image_1_mini__000990.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__carne__000396.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__carne__000396.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds3__platsim_raw_vale_id__originali__buono__altro__000034.jpg,0,originali,ds3__platsim_raw_vale_id__originali__buono__altro__000034.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__pizza__000762.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__pizza__000762.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__riso__paella__crudo__gpt_image_1_mini__000386.jpg,1,modificate,,ds4__platsim_whatsapp_vale_id__modificate__riso__paella__crudo__gpt_image_1_mini__000386.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__altro__bruciato__gpt_image_1_5__000006.jpg,1,modificate,,ds4__platsim_whatsapp_vale_id__modificate__altro__bruciato__gpt_image_1_5__000006.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds6__whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_mini__000258.jpeg,1,modificate,,ds6__whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_mini__000258.jpeg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds6__whatsapp_vale_id__modificate__altro__insetti__gpt_image_1_5__000040.jpg,1,modificate,,ds6__whatsapp_vale_id__modificate__altro__insetti__gpt_image_1_5__000040.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001280.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001280.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000673.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000673.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__altro__crudo__gpt_image_1_5__000218.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__altro__crudo__gpt_image_1_5__000218.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_5__000237.jpg,1,modificate,,ds4__platsim_whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_5__000237.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_mini__000046.jpg,1,modificate,,ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_mini__000046.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_5__001088.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_5__001088.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__dessert__marcio__gpt_image_1_mini__000186.jpg,1,modificate,,ds4__platsim_whatsapp_vale_id__modificate__dessert__marcio__gpt_image_1_mini__000186.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002224.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002224.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002182.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002182.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__riso__paella__marcio__gpt_image_1_mini__000824.jpg,1,modificate,,ds5__raw_vale_id__modificate__riso__paella__marcio__gpt_image_1_mini__000824.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000557.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000557.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001440.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001440.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001895.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001895.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000299.jpg,1,modificate,,ds4__platsim_whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000299.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000130.jpg,1,modificate,,ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000130.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002242.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002242.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001293.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001293.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002231.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002231.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__burger_panino__bruciato__gpt_image_1_mini__000545.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__burger_panino__bruciato__gpt_image_1_mini__000545.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002257.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002257.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002420.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002420.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_mini__002633.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_mini__002633.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000170.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000170.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000267.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000267.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001811.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001811.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__burger_panino__000189.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__burger_panino__000189.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002281.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002281.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__burger_panino__000292.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__burger_panino__000292.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds6__whatsapp_vale_id__modificate__carne__crudo__gpt_image_1_5__000110.jpeg,1,modificate,,ds6__whatsapp_vale_id__modificate__carne__crudo__gpt_image_1_5__000110.jpeg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__crudo__gpt_image_1_5__001559.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__crudo__gpt_image_1_5__001559.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002289.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002289.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__burger_panino__marcio__gpt_image_1_mini__000829.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__burger_panino__marcio__gpt_image_1_mini__000829.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_5__001137.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_5__001137.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000686.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000686.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001621.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001621.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__altro__marcio__gpt_image_1_5__000329.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__altro__marcio__gpt_image_1_5__000329.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__riso__paella__marcio__gpt_image_1_5__000394.jpg,1,modificate,,ds4__platsim_whatsapp_vale_id__modificate__riso__paella__marcio__gpt_image_1_5__000394.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds6__whatsapp_vale_id__originali__buono__fritti__000089.jpeg,0,originali,ds6__whatsapp_vale_id__originali__buono__fritti__000089.jpeg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__altro__bruciato__gpt_image_1_5__000054.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__altro__bruciato__gpt_image_1_5__000054.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__cattivo__pizza__bruciato__001404.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__cattivo__pizza__bruciato__001404.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds6__whatsapp_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000316.jpeg,1,modificate,,ds6__whatsapp_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000316.jpeg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000737.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000737.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001177.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001177.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__dessert__ammuffito__gpt_image_1_5__001309.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__dessert__ammuffito__gpt_image_1_5__001309.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds3__platsim_raw_vale_id__originali__buono__pizza__000307.jpg,0,originali,ds3__platsim_raw_vale_id__originali__buono__pizza__000307.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000588.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000588.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__carne__000377.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__carne__000377.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000980.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000980.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002212.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002212.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000392.jpg,1,modificate,,ds5__raw_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000392.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000636.jpg,1,modificate,,ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000636.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001862.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001862.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001277.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001277.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__cattivo__frutta_verdura__ammuffito__001227.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__cattivo__frutta_verdura__ammuffito__001227.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__pasta__000646.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__pasta__000646.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000707.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000707.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001399.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001399.jpg,,
